,trees,strength_a,strength_b,strength_c,action_a,action_b,action_c,reward,blame_a,blame_b,blame_c,w,rationality_beta,k
484,3,1,3,1,0,1,1,1.0,0.0,0.0,1.0,0,0.5,1
485,3,1,3,1,0,1,0,2.0,0.0,0.0,0.0,0,0.5,1
486,3,1,3,1,0,0,1,0.0,0.0,0.5,0.5,0,0.5,1
487,3,1,3,1,0,0,0,0.0,0.0,1.0,0.0,0,0.5,1
488,3,1,3,2,1,1,1,0.0,0.5,1.0,0.5,0,0.5,1
489,3,1,3,2,1,1,0,2.0,1.0,0.5,0.5,0,0.5,1
490,3,1,3,2,1,0,1,3.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0.5,1
491,3,1,3,2,1,0,0,0.0,0.5,0.5,1.0,0,0.5,1
492,3,1,3,2,0,1,1,1.0,0.5,0.5,1.0,0,0.5,1
493,3,1,3,2,0,1,0,3.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0.5,1
494,3,1,3,2,0,0,1,0.0,1.0,0.5,0.5,0,0.5,1
495,3,1,3,2,0,0,0,0.0,0.5,1.0,0.5,0,0.5,1
496,3,1,3,3,1,1,1,0.0,0.5,0.5,0.5,0,0.5,1
497,3,1,3,3,1,1,0,3.0,1.0,0.3333333333333333,0.3333333333333333,0,0.5,1
498,3,1,3,3,1,0,1,3.0,1.0,0.3333333333333333,0.3333333333333333,0,0.5,1
499,3,1,3,3,1,0,0,0.0,0.5,0.5,0.5,0,0.5,1
500,3,1,3,3,0,1,1,1.0,0.0,1.0,1.0,0,0.5,1
501,3,1,3,3,0,1,0,4.0,0.0,0.5,0.5,0,0.5,1
502,3,1,3,3,0,0,1,4.0,0.0,0.5,0.5,0,0.5,1
503,3,1,3,3,0,0,0,0.0,0.0,1.0,1.0,0,0.5,1
504,3,2,1,1,1,1,1,0.0,0.0,1.0,1.0,0,0.5,1
505,3,2,1,1,1,1,0,1.0,0.0,0.5,0.5,0,0.5,1
506,3,2,1,1,1,0,1,1.0,0.0,0.5,0.5,0,0.5,1
507,3,2,1,1,1,0,0,0.0,0.0,1.0,1.0,0,0.5,1
508,3,2,1,1,0,1,1,0.0,0.5,0.5,0.5,0,0.5,1
509,3,2,1,1,0,1,0,0.0,1.0,0.3333333333333333,0.3333333333333333,0,0.5,1
510,3,2,1,1,0,0,1,0.0,1.0,0.3333333333333333,0.3333333333333333,0,0.5,1
511,3,2,1,1,0,0,0,0.0,0.5,0.5,0.5,0,0.5,1
512,3,2,1,2,1,1,1,0.0,1.0,0.0,1.0,0,0.5,1
513,3,2,1,2,1,1,0,2.0,0.5,0.0,0.5,0,0.5,1
514,3,2,1,2,1,0,1,1.0,0.5,0.5,0.5,0,0.5,1
515,3,2,1,2,1,0,0,0.0,0.3333333333333333,1.0,0.3333333333333333,0,0.5,1
516,3,2,1,2,0,1,1,2.0,0.5,0.0,0.5,0,0.5,1
517,3,2,1,2,0,1,0,0.0,1.0,0.0,1.0,0,0.5,1
518,3,2,1,2,0,0,1,0.0,0.3333333333333333,1.0,0.3333333333333333,0,0.5,1
519,3,2,1,2,0,0,0,0.0,0.5,0.5,0.5,0,0.5,1
520,3,2,1,3,1,1,1,0.0,0.5,0.5,1.0,0,0.5,1
521,3,2,1,3,1,1,0,3.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0.5,1
522,3,2,1,3,1,0,1,1.0,1.0,0.5,0.5,0,0.5,1
523,3,2,1,3,1,0,0,0.0,0.5,1.0,0.5,0,0.5,1
524,3,2,1,3,0,1,1,2.0,0.5,1.0,0.5,0,0.5,1
525,3,2,1,3,0,1,0,0.0,1.0,0.5,0.5,0,0.5,1
526,3,2,1,3,0,0,1,3.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0.5,1
527,3,2,1,3,0,0,0,0.0,0.5,0.5,1.0,0,0.5,1
528,3,2,2,1,1,1,1,0.0,1.0,1.0,0.0,0,0.5,1
529,3,2,2,1,1,1,0,1.0,0.5,0.5,0.5,0,0.5,1
530,3,2,2,1,1,0,1,2.0,0.5,0.5,0.0,0,0.5,1
531,3,2,2,1,1,0,0,0.0,0.3333333333333333,0.3333333333333333,1.0,0,0.5,1
532,3,2,2,1,0,1,1,2.0,0.5,0.5,0.0,0,0.5,1
533,3,2,2,1,0,1,0,0.0,0.3333333333333333,0.3333333333333333,1.0,0,0.5,1
534,3,2,2,1,0,0,1,0.0,1.0,1.0,0.0,0,0.5,1
535,3,2,2,1,0,0,0,0.0,0.5,0.5,0.5,0,0.5,1
536,3,2,2,2,1,1,1,0.0,1.0,1.0,1.0,0,0.5,1
537,3,2,2,2,1,1,0,2.0,0.5,0.5,0.5,0,0.5,1
538,3,2,2,2,1,0,1,2.0,0.5,0.5,0.5,0,0.5,1
539,3,2,2,2,1,0,0,0.0,0.3333333333333333,1.0,1.0,0,0.5,1
540,3,2,2,2,0,1,1,2.0,0.5,0.5,0.5,0,0.5,1
541,3,2,2,2,0,1,0,0.0,1.0,0.3333333333333333,1.0,0,0.5,1
542,3,2,2,2,0,0,1,0.0,1.0,1.0,0.3333333333333333,0,0.5,1
543,3,2,2,2,0,0,0,0.0,0.5,0.5,0.5,0,0.5,1
544,3,2,2,3,1,1,1,0.0,0.5,0.5,0.0,0,0.5,1
545,3,2,2,3,1,1,0,3.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0.5,1
546,3,2,2,3,1,0,1,2.0,1.0,0.0,0.0,0,0.5,1
547,3,2,2,3,1,0,0,0.0,0.5,0.0,0.5,0,0.5,1
548,3,2,2,3,0,1,1,2.0,0.0,1.0,0.0,0,0.5,1
549,3,2,2,3,0,1,0,0.0,0.0,0.5,0.5,0,0.5,1
550,3,2,2,3,0,0,1,4.0,0.0,0.0,0.0,0,0.5,1
551,3,2,2,3,0,0,0,0.0,0.0,0.0,1.0,0,0.5,1
552,3,2,3,1,1,1,1,0.0,0.5,1.0,0.5,0,0.5,1
553,3,2,3,1,1,1,0,1.0,1.0,0.5,0.5,0,0.5,1
554,3,2,3,1,1,0,1,3.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0.5,1
555,3,2,3,1,1,0,0,0.0,0.5,0.5,1.0,0,0.5,1
556,3,2,3,1,0,1,1,2.0,0.5,0.5,1.0,0,0.5,1
557,3,2,3,1,0,1,0,3.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0.5,1
558,3,2,3,1,0,0,1,0.0,1.0,0.5,0.5,0,0.5,1
559,3,2,3,1,0,0,0,0.0,0.5,1.0,0.5,0,0.5,1
560,3,2,3,2,1,1,1,0.0,0.5,0.0,0.5,0,0.5,1
561,3,2,3,2,1,1,0,2.0,1.0,0.0,0.0,0,0.5,1
562,3,2,3,2,1,0,1,3.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0.5,1
563,3,2,3,2,1,0,0,0.0,0.5,0.5,0.0,0,0.5,1
564,3,2,3,2,0,1,1,2.0,0.0,0.0,1.0,0,0.5,1
565,3,2,3,2,0,1,0,4.0,0.0,0.0,0.0,0,0.5,1
566,3,2,3,2,0,0,1,0.0,0.0,0.5,0.5,0,0.5,1
567,3,2,3,2,0,0,0,0.0,0.0,1.0,0.0,0,0.5,1
568,3,2,3,3,1,1,1,0.0,0.5,0.5,0.5,0,0.5,1
569,3,2,3,3,1,1,0,3.0,1.0,0.3333333333333333,0.3333333333333333,0,0.5,1
570,3,2,3,3,1,0,1,3.0,1.0,0.3333333333333333,0.3333333333333333,0,0.5,1
571,3,2,3,3,1,0,0,0.0,0.5,0.5,0.5,0,0.5,1
572,3,2,3,3,0,1,1,2.0,0.0,1.0,1.0,0,0.5,1
573,3,2,3,3,0,1,0,5.0,0.0,0.5,0.5,0,0.5,1
574,3,2,3,3,0,0,1,5.0,0.0,0.5,0.5,0,0.5,1
575,3,2,3,3,0,0,0,0.0,0.0,1.0,1.0,0,0.5,1
576,3,3,1,1,1,1,1,0.0,0.0,0.5,0.5,0,0.5,1
577,3,3,1,1,1,1,0,1.0,0.0,1.0,0.0,0,0.5,1
578,3,3,1,1,1,0,1,1.0,0.0,0.0,1.0,0,0.5,1
579,3,3,1,1,1,0,0,2.0,0.0,0.0,0.0,0,0.5,1
580,3,3,1,1,0,1,1,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0.5,1
581,3,3,1,1,0,1,0,0.0,0.5,0.5,0.0,0,0.5,1
582,3,3,1,1,0,0,1,0.0,0.5,0.0,0.5,0,0.5,1
583,3,3,1,1,0,0,0,0.0,1.0,0.0,0.0,0,0.5,1
584,3,3,1,2,1,1,1,0.0,1.0,0.5,0.5,0,0.5,1
585,3,3,1,2,1,1,0,2.0,0.5,1.0,0.5,0,0.5,1
586,3,3,1,2,1,0,1,1.0,0.5,0.5,1.0,0,0.5,1
587,3,3,1,2,1,0,0,3.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0.5,1
588,3,3,1,2,0,1,1,3.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0.5,1
589,3,3,1,2,0,1,0,0.0,0.5,0.5,1.0,0,0.5,1
590,3,3,1,2,0,0,1,0.0,0.5,1.0,0.5,0,0.5,1
591,3,3,1,2,0,0,0,0.0,1.0,0.5,0.5,0,0.5,1
592,3,3,1,3,1,1,1,0.0,0.5,0.5,0.5,0,0.5,1
593,3,3,1,3,1,1,0,3.0,0.3333333333333333,1.0,0.3333333333333333,0,0.5,1
594,3,3,1,3,1,0,1,1.0,1.0,0.0,1.0,0,0.5,1
595,3,3,1,3,1,0,0,4.0,0.5,0.0,0.5,0,0.5,1
596,3,3,1,3,0,1,1,3.0,0.3333333333333333,1.0,0.3333333333333333,0,0.5,1
597,3,3,1,3,0,1,0,0.0,0.5,0.5,0.5,0,0.5,1
598,3,3,1,3,0,0,1,4.0,0.5,0.0,0.5,0,0.5,1
599,3,3,1,3,0,0,0,0.0,1.0,0.0,1.0,0,0.5,1
600,3,3,2,1,1,1,1,0.0,1.0,0.5,0.5,0,0.5,1
601,3,3,2,1,1,1,0,1.0,0.5,1.0,0.5,0,0.5,1
602,3,3,2,1,1,0,1,2.0,0.5,0.5,1.0,0,0.5,1
603,3,3,2,1,1,0,0,3.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0.5,1
604,3,3,2,1,0,1,1,3.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0.5,1
605,3,3,2,1,0,1,0,0.0,0.5,0.5,1.0,0,0.5,1
606,3,3,2,1,0,0,1,0.0,0.5,1.0,0.5,0,0.5,1
607,3,3,2,1,0,0,0,0.0,1.0,0.5,0.5,0,0.5,1
608,3,3,2,2,1,1,1,0.0,0.0,0.5,0.5,0,0.5,1
609,3,3,2,2,1,1,0,2.0,0.0,1.0,0.0,0,0.5,1
610,3,3,2,2,1,0,1,2.0,0.0,0.0,1.0,0,0.5,1
611,3,3,2,2,1,0,0,4.0,0.0,0.0,0.0,0,0.5,1
612,3,3,2,2,0,1,1,3.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0.5,1
613,3,3,2,2,0,1,0,0.0,0.5,0.5,0.0,0,0.5,1
614,3,3,2,2,0,0,1,0.0,0.5,0.0,0.5,0,0.5,1
615,3,3,2,2,0,0,0,0.0,1.0,0.0,0.0,0,0.5,1
616,3,3,2,3,1,1,1,0.0,0.5,0.5,0.5,0,0.5,1
617,3,3,2,3,1,1,0,3.0,0.3333333333333333,1.0,0.3333333333333333,0,0.5,1
618,3,3,2,3,1,0,1,2.0,1.0,0.0,1.0,0,0.5,1
619,3,3,2,3,1,0,0,5.0,0.5,0.0,0.5,0,0.5,1
620,3,3,2,3,0,1,1,3.0,0.3333333333333333,1.0,0.3333333333333333,0,0.5,1
621,3,3,2,3,0,1,0,0.0,0.5,0.5,0.5,0,0.5,1
622,3,3,2,3,0,0,1,5.0,0.5,0.0,0.5,0,0.5,1
623,3,3,2,3,0,0,0,0.0,1.0,0.0,1.0,0,0.5,1
624,3,3,3,1,1,1,1,0.0,0.5,0.5,0.5,0,0.5,1
625,3,3,3,1,1,1,0,1.0,1.0,1.0,0.0,0,0.5,1
626,3,3,3,1,1,0,1,3.0,0.3333333333333333,0.3333333333333333,1.0,0,0.5,1
627,3,3,3,1,1,0,0,4.0,0.5,0.5,0.0,0,0.5,1
628,3,3,3,1,0,1,1,3.0,0.3333333333333333,0.3333333333333333,1.0,0,0.5,1
629,3,3,3,1,0,1,0,4.0,0.5,0.5,0.0,0,0.5,1
630,3,3,3,1,0,0,1,0.0,0.5,0.5,0.5,0,0.5,1
631,3,3,3,1,0,0,0,0.0,1.0,1.0,0.0,0,0.5,1
632,3,3,3,2,1,1,1,0.0,0.5,0.5,0.5,0,0.5,1
633,3,3,3,2,1,1,0,2.0,1.0,1.0,0.0,0,0.5,1
634,3,3,3,2,1,0,1,3.0,0.3333333333333333,0.3333333333333333,1.0,0,0.5,1
635,3,3,3,2,1,0,0,5.0,0.5,0.5,0.0,0,0.5,1
636,3,3,3,2,0,1,1,3.0,0.3333333333333333,0.3333333333333333,1.0,0,0.5,1
637,3,3,3,2,0,1,0,5.0,0.5,0.5,0.0,0,0.5,1
638,3,3,3,2,0,0,1,0.0,0.5,0.5,0.5,0,0.5,1
639,3,3,3,2,0,0,0,0.0,1.0,1.0,0.0,0,0.5,1
640,3,3,3,3,1,1,1,0.0,0.5,0.5,0.5,0,0.5,1
641,3,3,3,3,1,1,0,3.0,1.0,1.0,0.3333333333333333,0,0.5,1
642,3,3,3,3,1,0,1,3.0,1.0,0.3333333333333333,1.0,0,0.5,1
643,3,3,3,3,1,0,0,6.0,0.5,0.5,0.5,0,0.5,1
644,3,3,3,3,0,1,1,3.0,0.3333333333333333,1.0,1.0,0,0.5,1
645,3,3,3,3,0,1,0,6.0,0.5,0.5,0.5,0,0.5,1
646,3,3,3,3,0,0,1,6.0,0.5,0.5,0.5,0,0.5,1
647,3,3,3,3,0,0,0,0.0,1.0,1.0,1.0,0,0.5,1
