,trees,strength_a,strength_b,strength_c,action_a,action_b,action_c,reward,blame_a,blame_b,blame_c,w,rationality_beta,k
97,1,2,2,1,1,1,0,1.0,0.46299996664370147,0.46299996664370147,0.43227135335354483,0.5,1,1
98,1,2,2,1,1,0,1,2.0,0.7963332999770348,0.20366670002296514,0.23439531331312186,0.5,1,1
99,1,2,2,1,1,0,0,3.0,0.5463332999770348,0.20366670002296514,0.5156046866868782,0.5,1,1
100,1,2,2,1,0,1,1,2.0,0.20366670002296514,0.7963332999770348,0.23439531331312186,0.5,1,1
101,1,2,2,1,0,1,0,3.0,0.20366670002296514,0.5463332999770348,0.5156046866868782,0.5,1,1
102,1,2,2,1,0,0,1,4.0,0.20366670002296514,0.20366670002296514,0.23439531331312186,0.5,1,1
103,1,2,2,1,0,0,0,0.0,0.20366670002296514,0.20366670002296514,0.7656046866868782,0.5,1,1
104,1,2,2,2,1,1,1,0.0,0.5310882504428991,0.5310882504428991,0.5310882504428991,0.5,1,1
105,1,2,2,2,1,1,0,2.0,0.7810882504428991,0.7810882504428991,0.38557841622376765,0.5,1,1
106,1,2,2,2,1,0,1,2.0,0.7810882504428991,0.38557841622376765,0.7810882504428991,0.5,1,1
107,1,2,2,2,1,0,0,4.0,0.5310882504428991,0.46891174955710097,0.46891174955710097,0.5,1,1
108,1,2,2,2,0,1,1,2.0,0.38557841622376765,0.7810882504428991,0.7810882504428991,0.5,1,1
109,1,2,2,2,0,1,0,4.0,0.46891174955710097,0.5310882504428991,0.46891174955710097,0.5,1,1
110,1,2,2,2,0,0,1,4.0,0.46891174955710097,0.46891174955710097,0.5310882504428991,0.5,1,1
111,1,2,2,2,0,0,0,0.0,0.7189117495571009,0.7189117495571009,0.7189117495571009,0.5,1,1
112,1,2,2,3,1,1,1,0.0,0.5156046866868781,0.5156046866868781,0.5756774323330272,0.5,1,1
113,1,2,2,3,1,1,0,3.0,0.7656046866868781,0.7656046866868781,0.17432256766697288,0.5,1,1
114,1,2,2,3,1,0,1,2.0,0.4322713533535447,0.40106197997978854,0.8256774323330272,0.5,1,1
115,1,2,2,3,1,0,0,5.0,0.5156046866868781,0.4843953133131219,0.17432256766697288,0.5,1,1
116,1,2,2,3,0,1,1,2.0,0.40106197997978854,0.4322713533535447,0.8256774323330272,0.5,1,1
117,1,2,2,3,0,1,0,5.0,0.4843953133131219,0.5156046866868781,0.17432256766697288,0.5,1,1
118,1,2,2,3,0,0,1,4.0,0.4843953133131219,0.4843953133131219,0.5756774323330272,0.5,1,1
119,1,2,2,3,0,0,0,0.0,0.7343953133131219,0.7343953133131219,0.17432256766697288,0.5,1,1
120,1,2,3,1,1,1,1,0.0,0.5310882504428991,0.5895893495876965,0.2189117495571009,0.5,1,1
121,1,2,3,1,1,1,0,1.0,0.4477549171095657,0.5062560162543631,0.4477549171095657,0.5,1,1
122,1,2,3,1,1,0,1,3.0,0.7810882504428991,0.16041065041230354,0.2189117495571009,0.5,1,1
123,1,2,3,1,1,0,0,4.0,0.5310882504428991,0.16041065041230354,0.5310882504428991,0.5,1,1
124,1,2,3,1,0,1,1,2.0,0.21891174955710097,0.8395893495876965,0.2189117495571009,0.5,1,1
125,1,2,3,1,0,1,0,3.0,0.21891174955710097,0.5895893495876965,0.5310882504428991,0.5,1,1
126,1,2,3,1,0,0,1,5.0,0.21891174955710097,0.16041065041230354,0.2189117495571009,0.5,1,1
127,1,2,3,1,0,0,0,0.0,0.21891174955710097,0.16041065041230354,0.7810882504428991,0.5,1,1
128,1,2,3,2,1,1,1,0.0,0.5156046866868781,0.5756774323330272,0.5156046866868781,0.5,1,1
129,1,2,3,2,1,1,0,2.0,0.4322713533535447,0.8256774323330272,0.40106197997978854,0.5,1,1
130,1,2,3,2,1,0,1,3.0,0.7656046866868781,0.17432256766697288,0.7656046866868781,0.5,1,1
131,1,2,3,2,1,0,0,5.0,0.5156046866868781,0.17432256766697288,0.4843953133131219,0.5,1,1
132,1,2,3,2,0,1,1,2.0,0.40106197997978854,0.8256774323330272,0.4322713533535447,0.5,1,1
133,1,2,3,2,0,1,0,4.0,0.4843953133131219,0.5756774323330272,0.4843953133131219,0.5,1,1
134,1,2,3,2,0,0,1,5.0,0.4843953133131219,0.17432256766697288,0.5156046866868781,0.5,1,1
135,1,2,3,2,0,0,0,0.0,0.7343953133131219,0.17432256766697288,0.7343953133131219,0.5,1,1
136,1,2,3,3,1,1,1,0.0,0.25,0.5612296656009272,0.5612296656009272,0.5,1,1
137,1,2,3,3,1,1,0,3.0,0.25,0.8112296656009272,0.1887703343990727,0.5,1,1
138,1,2,3,3,1,0,1,3.0,0.25,0.1887703343990727,0.8112296656009272,0.5,1,1
139,1,2,3,3,1,0,0,6.0,0.25,0.1887703343990727,0.1887703343990727,0.5,1,1
140,1,2,3,3,0,1,1,2.0,0.41666666666666663,0.477896332267594,0.477896332267594,0.5,1,1
141,1,2,3,3,0,1,0,5.0,0.5,0.5612296656009272,0.1887703343990727,0.5,1,1
142,1,2,3,3,0,0,1,5.0,0.5,0.1887703343990727,0.5612296656009272,0.5,1,1
143,1,2,3,3,0,0,0,0.0,0.75,0.1887703343990727,0.1887703343990727,0.5,1,1
144,1,3,1,1,1,1,1,0.0,0.6028925139185056,0.48439531331312186,0.48439531331312186,0.5,1,1
145,1,3,1,1,1,1,0,1.0,0.8528925139185056,0.40106197997978854,0.43227135335354483,0.5,1,1
146,1,3,1,1,1,0,1,1.0,0.8528925139185056,0.43227135335354483,0.40106197997978854,0.5,1,1
147,1,3,1,1,1,0,0,2.0,0.6028925139185056,0.5156046866868782,0.5156046866868782,0.5,1,1
148,1,3,1,1,0,1,1,3.0,0.14710748608149438,0.7343953133131218,0.7343953133131218,0.5,1,1
149,1,3,1,1,0,1,0,4.0,0.14710748608149438,0.48439531331312186,0.5156046866868782,0.5,1,1
150,1,3,1,1,0,0,1,4.0,0.14710748608149438,0.5156046866868782,0.48439531331312186,0.5,1,1
151,1,3,1,1,0,0,0,0.0,0.14710748608149438,0.7656046866868782,0.7656046866868782,0.5,1,1
152,1,3,1,2,1,1,1,0.0,0.5895893495876965,0.2189117495571009,0.5310882504428991,0.5,1,1
153,1,3,1,2,1,1,0,2.0,0.8395893495876965,0.2189117495571009,0.21891174955710097,0.5,1,1
154,1,3,1,2,1,0,1,1.0,0.5062560162543631,0.4477549171095657,0.4477549171095657,0.5,1,1
155,1,3,1,2,1,0,0,3.0,0.5895893495876965,0.5310882504428991,0.21891174955710097,0.5,1,1
156,1,3,1,2,0,1,1,3.0,0.16041065041230354,0.2189117495571009,0.7810882504428991,0.5,1,1
157,1,3,1,2,0,1,0,5.0,0.16041065041230354,0.2189117495571009,0.21891174955710097,0.5,1,1
158,1,3,1,2,0,0,1,4.0,0.16041065041230354,0.5310882504428991,0.5310882504428991,0.5,1,1
159,1,3,1,2,0,0,0,0.0,0.16041065041230354,0.7810882504428991,0.21891174955710097,0.5,1,1
160,1,3,1,3,1,1,1,0.0,0.5756774323330272,0.2036667000229651,0.5756774323330272,0.5,1,1
161,1,3,1,3,1,1,0,3.0,0.8256774323330272,0.2036667000229651,0.17432256766697288,0.5,1,1
162,1,3,1,3,1,0,1,1.0,0.4923440989996938,0.4629999666437016,0.4923440989996938,0.5,1,1
163,1,3,1,3,1,0,0,4.0,0.5756774323330272,0.546333299977035,0.17432256766697288,0.5,1,1
164,1,3,1,3,0,1,1,3.0,0.17432256766697288,0.2036667000229651,0.8256774323330272,0.5,1,1
165,1,3,1,3,0,1,0,6.0,0.17432256766697288,0.2036667000229651,0.17432256766697288,0.5,1,1
166,1,3,1,3,0,0,1,4.0,0.17432256766697288,0.546333299977035,0.5756774323330272,0.5,1,1
167,1,3,1,3,0,0,0,0.0,0.17432256766697288,0.796333299977035,0.17432256766697288,0.5,1,1
168,1,3,2,1,1,1,1,0.0,0.5895893495876965,0.5310882504428991,0.2189117495571009,0.5,1,1
169,1,3,2,1,1,1,0,1.0,0.5062560162543631,0.4477549171095657,0.4477549171095657,0.5,1,1
170,1,3,2,1,1,0,1,2.0,0.8395893495876965,0.21891174955710097,0.2189117495571009,0.5,1,1
171,1,3,2,1,1,0,0,3.0,0.5895893495876965,0.21891174955710097,0.5310882504428991,0.5,1,1
172,1,3,2,1,0,1,1,3.0,0.16041065041230354,0.7810882504428991,0.2189117495571009,0.5,1,1
173,1,3,2,1,0,1,0,4.0,0.16041065041230354,0.5310882504428991,0.5310882504428991,0.5,1,1
174,1,3,2,1,0,0,1,5.0,0.16041065041230354,0.21891174955710097,0.2189117495571009,0.5,1,1
175,1,3,2,1,0,0,0,0.0,0.16041065041230354,0.21891174955710097,0.7810882504428991,0.5,1,1
176,1,3,2,2,1,1,1,0.0,0.5756774323330272,0.5156046866868781,0.5156046866868781,0.5,1,1
177,1,3,2,2,1,1,0,2.0,0.8256774323330272,0.4322713533535447,0.40106197997978854,0.5,1,1
178,1,3,2,2,1,0,1,2.0,0.8256774323330272,0.40106197997978854,0.4322713533535447,0.5,1,1
179,1,3,2,2,1,0,0,4.0,0.5756774323330272,0.4843953133131219,0.4843953133131219,0.5,1,1
180,1,3,2,2,0,1,1,3.0,0.17432256766697288,0.7656046866868781,0.7656046866868781,0.5,1,1
181,1,3,2,2,0,1,0,5.0,0.17432256766697288,0.5156046866868781,0.4843953133131219,0.5,1,1
182,1,3,2,2,0,0,1,5.0,0.17432256766697288,0.4843953133131219,0.5156046866868781,0.5,1,1
183,1,3,2,2,0,0,0,0.0,0.17432256766697288,0.7343953133131219,0.7343953133131219,0.5,1,1
184,1,3,2,3,1,1,1,0.0,0.5612296656009272,0.25,0.5612296656009272,0.5,1,1
185,1,3,2,3,1,1,0,3.0,0.8112296656009272,0.25,0.1887703343990727,0.5,1,1
186,1,3,2,3,1,0,1,2.0,0.477896332267594,0.41666666666666663,0.477896332267594,0.5,1,1
187,1,3,2,3,1,0,0,5.0,0.5612296656009272,0.5,0.1887703343990727,0.5,1,1
188,1,3,2,3,0,1,1,3.0,0.1887703343990727,0.25,0.8112296656009272,0.5,1,1
189,1,3,2,3,0,1,0,6.0,0.1887703343990727,0.25,0.1887703343990727,0.5,1,1
190,1,3,2,3,0,0,1,5.0,0.1887703343990727,0.5,0.5612296656009272,0.5,1,1
191,1,3,2,3,0,0,0,0.0,0.1887703343990727,0.75,0.1887703343990727,0.5,1,1
192,1,3,3,1,1,1,1,0.0,0.5756774323330272,0.5756774323330272,0.2036667000229651,0.5,1,1
193,1,3,3,1,1,1,0,1.0,0.4923440989996938,0.4923440989996938,0.4629999666437016,0.5,1,1
194,1,3,3,1,1,0,1,3.0,0.8256774323330272,0.17432256766697288,0.2036667000229651,0.5,1,1
195,1,3,3,1,1,0,0,4.0,0.5756774323330272,0.17432256766697288,0.546333299977035,0.5,1,1
196,1,3,3,1,0,1,1,3.0,0.17432256766697288,0.8256774323330272,0.2036667000229651,0.5,1,1
197,1,3,3,1,0,1,0,4.0,0.17432256766697288,0.5756774323330272,0.546333299977035,0.5,1,1
198,1,3,3,1,0,0,1,6.0,0.17432256766697288,0.17432256766697288,0.2036667000229651,0.5,1,1
199,1,3,3,1,0,0,0,0.0,0.17432256766697288,0.17432256766697288,0.796333299977035,0.5,1,1
200,1,3,3,2,1,1,1,0.0,0.5612296656009272,0.5612296656009272,0.25,0.5,1,1
201,1,3,3,2,1,1,0,2.0,0.477896332267594,0.477896332267594,0.41666666666666663,0.5,1,1
202,1,3,3,2,1,0,1,3.0,0.8112296656009272,0.1887703343990727,0.25,0.5,1,1
203,1,3,3,2,1,0,0,5.0,0.5612296656009272,0.1887703343990727,0.5,0.5,1,1
204,1,3,3,2,0,1,1,3.0,0.1887703343990727,0.8112296656009272,0.25,0.5,1,1
205,1,3,3,2,0,1,0,5.0,0.1887703343990727,0.5612296656009272,0.5,0.5,1,1
206,1,3,3,2,0,0,1,6.0,0.1887703343990727,0.1887703343990727,0.25,0.5,1,1
207,1,3,3,2,0,0,0,0.0,0.1887703343990727,0.1887703343990727,0.75,0.5,1,1
208,1,3,3,3,1,1,1,0.0,0.546333299977035,0.546333299977035,0.546333299977035,0.5,1,1
209,1,3,3,3,1,1,0,3.0,0.796333299977035,0.796333299977035,0.3703333666896318,0.5,1,1
210,1,3,3,3,1,0,1,3.0,0.796333299977035,0.3703333666896318,0.796333299977035,0.5,1,1
211,1,3,3,3,1,0,0,6.0,0.546333299977035,0.4536667000229651,0.4536667000229651,0.5,1,1
212,1,3,3,3,0,1,1,3.0,0.3703333666896318,0.796333299977035,0.796333299977035,0.5,1,1
213,1,3,3,3,0,1,0,6.0,0.4536667000229651,0.546333299977035,0.4536667000229651,0.5,1,1
214,1,3,3,3,0,0,1,6.0,0.4536667000229651,0.4536667000229651,0.546333299977035,0.5,1,1
215,1,3,3,3,0,0,0,0.0,0.703666700022965,0.703666700022965,0.703666700022965,0.5,1,1
216,2,1,1,1,1,1,1,0.0,0.7343953133131219,0.7343953133131219,0.7343953133131219,0.5,1,1
217,2,1,1,1,1,1,0,1.0,0.4843953133131219,0.4843953133131219,0.5156046866868781,0.5,1,1
218,2,1,1,1,1,0,1,1.0,0.4843953133131219,0.5156046866868781,0.4843953133131219,0.5,1,1
219,2,1,1,1,1,0,0,0.0,0.40106197997978854,0.7656046866868781,0.7656046866868781,0.5,1,1
220,2,1,1,1,0,1,1,1.0,0.5156046866868781,0.4843953133131219,0.4843953133131219,0.5,1,1
221,2,1,1,1,0,1,0,0.0,0.7656046866868781,0.40106197997978854,0.7656046866868781,0.5,1,1
222,2,1,1,1,0,0,1,0.0,0.7656046866868781,0.7656046866868781,0.40106197997978854,0.5,1,1
223,2,1,1,1,0,0,0,0.0,0.5156046866868781,0.5156046866868781,0.5156046866868781,0.5,1,1
224,2,1,1,2,1,1,1,0.0,0.5,0.5,0.7189117495571009,0.5,1,1
225,2,1,1,2,1,1,0,2.0,0.41666666666666663,0.41666666666666663,0.4477549171095657,0.5,1,1
226,2,1,1,2,1,0,1,1.0,0.75,0.5,0.4689117495571009,0.5,1,1
227,2,1,1,2,1,0,0,0.0,0.5,0.75,0.5310882504428991,0.5,1,1
228,2,1,1,2,0,1,1,1.0,0.5,0.75,0.4689117495571009,0.5,1,1
229,2,1,1,2,0,1,0,0.0,0.75,0.5,0.5310882504428991,0.5,1,1
230,2,1,1,2,0,0,1,2.0,0.41666666666666663,0.41666666666666663,0.38557841622376754,0.5,1,1
231,2,1,1,2,0,0,0,0.0,0.5,0.5,0.7810882504428991,0.5,1,1
232,2,1,1,3,1,1,1,0.0,0.23439531331312186,0.23439531331312186,0.7343953133131218,0.5,1,1
233,2,1,1,3,1,1,0,3.0,0.23439531331312186,0.23439531331312186,0.26560468668687814,0.5,1,1
234,2,1,1,3,1,0,1,1.0,0.23439531331312186,0.5156046866868782,0.48439531331312186,0.5,1,1
235,2,1,1,3,1,0,0,0.0,0.23439531331312186,0.7656046866868782,0.26560468668687814,0.5,1,1
236,2,1,1,3,0,1,1,1.0,0.5156046866868782,0.23439531331312186,0.48439531331312186,0.5,1,1
237,2,1,1,3,0,1,0,0.0,0.7656046866868782,0.23439531331312186,0.26560468668687814,0.5,1,1
238,2,1,1,3,0,0,1,2.0,0.43227135335354483,0.43227135335354483,0.40106197997978854,0.5,1,1
239,2,1,1,3,0,0,0,0.0,0.5156046866868782,0.5156046866868782,0.26560468668687814,0.5,1,1
240,2,1,2,1,1,1,1,0.0,0.5,0.7189117495571009,0.5,0.5,1,1
241,2,1,2,1,1,1,0,1.0,0.75,0.4689117495571009,0.5,0.5,1,1
242,2,1,2,1,1,0,1,2.0,0.41666666666666663,0.4477549171095657,0.41666666666666663,0.5,1,1
243,2,1,2,1,1,0,0,0.0,0.5,0.5310882504428991,0.75,0.5,1,1
244,2,1,2,1,0,1,1,1.0,0.5,0.4689117495571009,0.75,0.5,1,1
245,2,1,2,1,0,1,0,2.0,0.41666666666666663,0.38557841622376754,0.41666666666666663,0.5,1,1
246,2,1,2,1,0,0,1,0.0,0.75,0.5310882504428991,0.5,0.5,1,1
247,2,1,2,1,0,0,0,0.0,0.5,0.7810882504428991,0.5,0.5,1,1
248,2,1,2,2,1,1,1,0.0,0.546333299977035,0.48439531331312186,0.48439531331312186,0.5,1,1
249,2,1,2,2,1,1,0,2.0,0.796333299977035,0.40106197997978854,0.43227135335354483,0.5,1,1
250,2,1,2,2,1,0,1,2.0,0.796333299977035,0.43227135335354483,0.40106197997978854,0.5,1,1
251,2,1,2,2,1,0,0,0.0,0.546333299977035,0.5156046866868782,0.5156046866868782,0.5,1,1
252,2,1,2,2,0,1,1,1.0,0.2036667000229651,0.7343953133131218,0.7343953133131218,0.5,1,1
253,2,1,2,2,0,1,0,3.0,0.2036667000229651,0.48439531331312186,0.5156046866868782,0.5,1,1
254,2,1,2,2,0,0,1,3.0,0.2036667000229651,0.5156046866868782,0.48439531331312186,0.5,1,1
255,2,1,2,2,0,0,0,0.0,0.2036667000229651,0.7656046866868782,0.7656046866868782,0.5,1,1
256,2,1,2,3,1,1,1,0.0,0.5463332999770348,0.2036667000229651,0.5156046866868782,0.5,1,1
257,2,1,2,3,1,1,0,3.0,0.7963332999770348,0.2036667000229651,0.23439531331312186,0.5,1,1
258,2,1,2,3,1,0,1,2.0,0.46299996664370147,0.4629999666437016,0.43227135335354483,0.5,1,1
259,2,1,2,3,1,0,0,0.0,0.5463332999770348,0.546333299977035,0.23439531331312186,0.5,1,1
260,2,1,2,3,0,1,1,1.0,0.20366670002296514,0.2036667000229651,0.7656046866868782,0.5,1,1
261,2,1,2,3,0,1,0,4.0,0.20366670002296514,0.2036667000229651,0.23439531331312186,0.5,1,1
262,2,1,2,3,0,0,1,3.0,0.20366670002296514,0.546333299977035,0.5156046866868782,0.5,1,1
